objectid,original_spreadsheet,filename,title,creator,description,date,date is approximate,subjects,latitude,longitude,Source,Donor,Identifier,Rights,Standardized Rights,Format Original,youtubeid,Type,Format,object_template,object_download,image_small,image_thumb
twrs599,bibliography,https://files.eric.ed.gov/fulltext/ED452035.pdf,"Feasibility, Design and Construction of a Small Hydroelectric Power Generation Station as a Student Design Project.","Peterson, J.N.; Hess, H.L.",Research Report,1999,,water; hydrology; engineering; electric; taylor wilderness research station,,,Universigy of Idaho,,,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/https://files.eric.ed.gov/fulltext/ED452035.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/https://files_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/https://files_th.jpg
twrs600,bibliography,https://www.fs.fed.us/rm/pubs_int/int_gtr240.pdf,"Climate of the Frank Church-River of No Return Wilderness, Central Idaho","Finklin, A.I.",Report,1988,,climate; frank church river of no return wilderness,,,United States Forest Service,,,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/https://www.fs.fed.us/rm/pubs_int/int_gtr240.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/https://www_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/https://www_th.jpg
twrs601,bibliography,https://www.srs.fs.usda.gov/pubs/gtr/gtr_se078.pdf,The Economic Value of Wilderness,,Conference Proceedings,1991,,wilderness,,,United States Forest Service,,,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/https://www.srs.fs.usda.gov/pubs/gtr/gtr_se078.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/https://www_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/https://www_th.jpg
twrs602,bibliography,https://winapps.umt.edu/winapps/media2/wilderness/toolboxes/documents/cultural/FC-RONRW_HPP.pdf,Historic Preservation Plan for the Frank Church River of No Return Wilderness,,Report,2016,,history; frank church river of no return wilderness; big creek; indigenous tribes,,,,,,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/https://winapps.umt.edu/winapps/media2/wilderness/toolboxes/documents/cultural/FC-RONRW_HPP.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/https://winapps_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/https://winapps_th.jpg
twrs603,bibliography,M3-34_-B2_The_Sheepeater_Campaign_1879.pdf,The Sheepeater Campaign,"Brown, W.C. ",Report,1926,,sheepeater campaign; dukudeka; tukudeka; indigenous tribes,,,United States Forest Service,,,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/M3-34_-B2_The_Sheepeater_Campaign_1879.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/m3-34_-b2_the_sheepeater_campaign_1879_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/m3-34_-b2_the_sheepeater_campaign_1879_th.jpg
twrs604,bibliography,Leonhardy_Thomas_1984_1983_Excavations_at_10-vy-31_River_of_No_Return_Wilderness_Area__Idaho.pdf,"Leonhardy Thomas 1984 1983 Excavations at 10-vy-31 River of No Return Wilderness Area, Idaho","Leonhardy, F.; Thomas, F.",Report,1983,,frank leonhardy; anthropology; history; big creek; nez perce; shoshone-bannock,,,,,,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Leonhardy_Thomas_1984_1983_Excavations_at_10-vy-31_River_of_No_Return_Wilderness_Area__Idaho.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/leonhardy_thomas_1984_1983_excavations_at_10-vy-31_river_of_no_return_wilderness_area__idaho_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/leonhardy_thomas_1984_1983_excavations_at_10-vy-31_river_of_no_return_wilderness_area__idaho_th.jpg
twrs605,bibliography,Parker__1968_Indian_Wars.pdf,Sheepeater Indian Campaign ,"Parker, A.F.; Shearer, G.M.; Brown, Col.W.C.; Carrey, J.",Book,1968,,sheepeater campaign; dukudeka; tukudeka; indigenous tribes; nez perce; shoshone-bannock; dave lewis,,,Idaho Country Free Press,,"Parker, 1968 Indian Wars",,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Parker__1968_Indian_Wars.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/parker__1968_indian_wars_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/parker__1968_indian_wars_th.jpg
twrs606,bibliography,LEONHARDY__TRHOMAS_1985_Anthroplogy.pdf,"Archaeological Research In The Big Creek Ranger District, Payett National Fores, Idaho","Leonhardy, F.; Thomas, F.",Report,1985,,Archaeology; Big Creek; indigenous tribes; tukudeka; dukudeka; sheepeater; anthropology,,,,,"LEONHARDY, TRHOMAS 1985 Anthroplogy",,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/LEONHARDY__TRHOMAS_1985_Anthroplogy.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/leonhardy__trhomas_1985_anthroplogy_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/leonhardy__trhomas_1985_anthroplogy_th.jpg
twrs607,bibliography,LEONHARDY__KOEHLER_1985_10_VY_31_site.pdf,Mountain Sheep and Human Predation: Forager Adaptation in the Salmon River Mountains,"Leonhardy, F.; Koehler, G.",Report,1985,,anthropology; bighorn sheep,,,,,"LEONHARDY, KOEHLER,1985 10 VY 31 site",,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/LEONHARDY__KOEHLER_1985_10_VY_31_site.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/leonhardy__koehler_1985_10_vy_31_site_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/leonhardy__koehler_1985_10_vy_31_site_th.jpg
twrs608,bibliography,LEONHARDY__1985_10_VY_31_site.pdf,Archaeological Excavations in the River of No Return Wilderness Area,"Leonhardy, F.",Presentation,1985,,archaeology; frank church river of no return wilderness; anthropology; big creek,,,,,"LEONHARDY, 1985 10 VY 31 site",,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/LEONHARDY__1985_10_VY_31_site.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/leonhardy__1985_10_vy_31_site_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/leonhardy__1985_10_vy_31_site_th.jpg
twrs609,bibliography,Krakowski__Fins__2005.pdf,"Results of Whitebark Pine Monitoring Plot Establishment, Stand, Fuels and Forest Helath Surveys in the Frank Church - River of No Return Wilderness Area, South-Central Idaho","Krakowski, J.",Report,2005,,whitebark pine; vegetation; fire,,,,,"Krakowski, Fins, 2005",,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Krakowski__Fins__2005.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/krakowski__fins__2005_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/krakowski__fins__2005_th.jpg
twrs610,bibliography,FINS__2005_Whitepine_Bark_Poster.pdf,"Monitoring Whitebark Pine, blister rust and fuels in the Frank Church River of No Return Wilderness Area","Fins, L.; Krakowski, J.",Academic Poster,2005,,whitebark pine; vegetation; fire,,,,,"FINS, 2005 Whitepine Bark Poster",,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/FINS__2005_Whitepine_Bark_Poster.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/fins__2005_whitepine_bark_poster_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/fins__2005_whitepine_bark_poster_th.jpg
twrs611,bibliography,DeVlieg-TaylorRanch_GRA_Proposal_Baxter_2010.pdf,The Price of Ice: Ecological Consequences of Changing Ice Regimes for Linked Aquatic-Terrestrial Food Webs,"Baxter, C.V.; Davis, J.M.",Proposal,2010,,big creek; macroinvertebrate; water; hydrology; climate change; ungulate; wolf; idaho state university,,,,,DeVlieg-TaylorRanch_GRA_Proposal_Baxter_2010,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/DeVlieg-TaylorRanch_GRA_Proposal_Baxter_2010.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/devlieg-taylorranch_gra_proposal_baxter_2010_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/devlieg-taylorranch_gra_proposal_baxter_2010_th.jpg
twrs612,bibliography,Cougars_4_Decades_ITWS2004.pdx,Four Decades of Cougar - Ungulate Dynamics in the Idaho Wilderness,"Akenson, J.; Akenson, H.; Quigley, H.; Hornocker, M.; Seidensticker, J.; Koehler, G.",Presentation,2004,,jim akenson; holly akenson; maurice hornocker; wilbur wiles; dave lewis; frank leonhardy; wolf; mountain lion; gary koehler; wildfire; bobcat,,,,,Cougars 4 Decades ITWS2004,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Cougars_4_Decades_ITWS2004.pdx,https://webpages.uidaho.edu/library/twrs/objects/small/cougars_4_decades_itws2004_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/cougars_4_decades_itws2004_th.jpg
twrs613,bibliography,DaveLewis.pdx,Dave Lewis,Author Unkown,Academic Poster,2008,,dave lewis; jess taylor; history; taylro wilderness research station; jean wallace; blackie wallace; sheepeater campaign,,,,,DaveLewis,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/DaveLewis.pdx,https://webpages.uidaho.edu/library/twrs/objects/small/davelewis_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/davelewis_th.jpg
twrs614,bibliography,Firefighting_Idaho_NF.pdx,A History of Firefighting on the Old Idaho National Forest: 1908-2006,"Akenson, J.",Presentation,2006,,jim akenson; history; wildfire; big creek; USFS; aviation,,,,,Firefighting Idaho NF,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Firefighting_Idaho_NF.pdx,https://webpages.uidaho.edu/library/twrs/objects/small/firefighting_idaho_nf_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/firefighting_idaho_nf_th.jpg
twrs615,bibliography,Taylor_Ranch_-_Wilderness_Workshop_2008.pdx,University of Idaho's Taylor Wilderness Research Station Wilderness Research Workshop 2008,Author Unkown,Presentation,2008,,dave lewis; dukudeka; tukudeka; maurice hornocker; taylor wilderness research station; fire; research; ,,,,,Taylor Ranch - Wilderness Workshop 2008,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Taylor_Ranch_-_Wilderness_Workshop_2008.pdx,https://webpages.uidaho.edu/library/twrs/objects/small/taylor_ranch_-_wilderness_workshop_2008_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/taylor_ranch_-_wilderness_workshop_2008_th.jpg
twrs616,bibliography,Taylor_Ranch_History10-20-05.pdx,The Idaho Backcountry: A History of Taylor Ranch,"Akenson, J.",Presentation,2005,,tukudeka; dukudeka; dave lewis; frank leonhardy; jess taylor; dorothy taylor; maurice hornocker; wilbur wiles; gary koehler; ,,,,,Taylor Ranch History10-20-05,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Taylor_Ranch_History10-20-05.pdx,https://webpages.uidaho.edu/library/twrs/objects/small/taylor_ranch_history10-20-05_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/taylor_ranch_history10-20-05_th.jpg
twrs617,bibliography,Carlson_SedFlux_DeVlieg_Proposal_Final.pdf,Establishing a Suspended Sediment Flux Model for the Lower Big Creek Drainage: What role do fires play?,"Carlson, E.J.; Crosby, B.T.",Proposal,2008,,big creek; taylor ranch wilderness research station; climate change; wildfire; hydrology; stream; sediment,,,,,Carlson_SedFlux_DeVlieg_Proposal_Final,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Carlson_SedFlux_DeVlieg_Proposal_Final.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/carlson_sedflux_devlieg_proposal_final_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/carlson_sedflux_devlieg_proposal_final_th.jpg
twrs618,bibliography,Olson_Preliminary_thesis_description.pdf,"Determining patterns of runoff in an ungaged, snow dominated basin",Olson,Proposal,2008,,hydrology; stream; climate; big creek,,,,,Olson_Preliminary_thesis_description,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Olson_Preliminary_thesis_description.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/olson_preliminary_thesis_description_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/olson_preliminary_thesis_description_th.jpg
twrs619,bibliography,Rattlesnake_Locations_Update_Snaker1-2006.pdf,Snaker Rattlesnake Location - Winter 2006 Taylor Ranch Field Station,"Akenson; H.; Pope, J.",Report,2006,,holly akenson; rattlesnake; reptile; herptology,,,,,Rattlesnake Locations Update Snaker1-2006,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Rattlesnake_Locations_Update_Snaker1-2006.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/rattlesnake_locations_update_snaker1-2006_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/rattlesnake_locations_update_snaker1-2006_th.jpg
twrs620,bibliography,BigCreekAmphibians&Reptiles_2006.pdf,"Amphibians and Reptiles of the Big Creek Drainage, Frank Church - River of No Return Wilderness","Peterson, C.R.",Presentation,2006,,amphibians; reptiles; herptology,,,,,BigCreekAmphibians&Reptiles_2006,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/BigCreekAmphibians&Reptiles_2006.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/bigcreekamphibians&reptiles_2006_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/bigcreekamphibians&reptiles_2006_th.jpg
twrs621,bibliography,Smokejumper_Magazine_article.pdf,The Story Behind the Picture,"Little, B.",Magazine Article,2007,,aviation; taylor wilderness research station; Jess Taylor; Dorothy Taylor,,,,,Smokejumper Magazine article,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Smokejumper_Magazine_article.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/smokejumper_magazine_article_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/smokejumper_magazine_article_th.jpg
twrs622,bibliography,Regarding_Lewis_residence_at_Taylor_R..pdf,,"Peek, P.C.",Account,2007,,pat peek; dave lewis,,,,,Regarding Lewis residence at Taylor R.,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Regarding_Lewis_residence_at_Taylor_R..pdf,https://webpages.uidaho.edu/library/twrs/objects/small/regarding_lewis_residence_at_taylor_r_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/regarding_lewis_residence_at_taylor_r_th.jpg
twrs623,bibliography,BigCreek_SheepSummit_2005.pdx,"Big Creek Bighorns, 2005 Status Report","Akenson, H.",Presentation,2005,,bighorn sheep,,,,,BigCreek SheepSummit 2005,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/BigCreek_SheepSummit_2005.pdx,https://webpages.uidaho.edu/library/twrs/objects/small/bigcreek_sheepsummit_2005_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/bigcreek_sheepsummit_2005_th.jpg
twrs624,bibliography,BigCreek_SheepSummit_2006.pdx,"Big Creek Bighorns, 2005 Status Report","Akenson, H.",Presentation,2006,,bighorn sheep,,,,,BigCreek SheepSummit 2006,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/BigCreek_SheepSummit_2006.pdx,https://webpages.uidaho.edu/library/twrs/objects/small/bigcreek_sheepsummit_2006_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/bigcreek_sheepsummit_2006_th.jpg
twrs625,bibliography,Bighorn_Survey_Big_Creek_2008__web_doc..pdf,Big Creek - Unit 26 Bighorn Sheep Survey 2008,"Akenson, H.; Akenson, J.",Report,2008,,bighorn sheep,,,,,"Bighorn Survey Big Creek 2008, web doc.",,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Bighorn_Survey_Big_Creek_2008__web_doc..pdf,https://webpages.uidaho.edu/library/twrs/objects/small/bighorn_survey_big_creek_2008__web_doc_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/bighorn_survey_big_creek_2008__web_doc_th.jpg
twrs626,bibliography,SheepSummit2004.pdf,Big Creek Bighorn Sheep Status Report 2004,"Akenson, H.",Presentation,2004,,bighorn sheep,,,,,SheepSummit2004,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/SheepSummit2004.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/sheepsummit2004_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/sheepsummit2004_th.jpg
twrs627,bibliography,AchordEtAl2007.pdf,"Migration Timing, Growth, and Estimated Parr-to-Smolt Survival Rates of Wild Snake River Spring-Summer Chinook Salmon from the Salmon River Bain, Idaho, to the Lower Snake River","Achord, S.; Zabel, R.W.; Sandford, B.P.",Journal Publication,2007,,salmonids; stream,,,,,AchordEtAl2007,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/AchordEtAl2007.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/achordetal2007_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/achordetal2007_th.jpg
twrs628,bibliography,Wagner&PeekNWSBighornDiet.pdf,Bighorn Sheep Diet Selection and Forage Quality in Central Idaho,"Wagner, G.D.; Peek, J.M.",Journal Publication,2006,,bighorn sheep; big creek; idaho fish and game,,,,,Wagner&PeekNWSBighornDiet,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Wagner&PeekNWSBighornDiet.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/wagner&peeknwsbighorndiet_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/wagner&peeknwsbighorndiet_th.jpg
twrs629,bibliography,Amber_Lankford_proposal.pdf,An Examination of Lewis's Woodpecker Reproduction in the Frank Church Wilderness,"Lankford, A.",Proposal,2008,,ornithology; woodpecker,,,,,Amber Lankford proposal,,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Amber_Lankford_proposal.pdf,https://webpages.uidaho.edu/library/twrs/objects/small/amber_lankford_proposal_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/amber_lankford_proposal_th.jpg
twrs630,bibliography,Eric_Clippinger_proposal__etc..pdf,Exploring Climate Effects on Coniferous Seedling Regeneration in Burned Areas in Central Idaho,"Clippinger, E.",Proposal,2008,,climate; vegetation; fire ,,,,,"Eric Clippinger proposal, etc.",,,,,text,application/pdf,pdf,https://webpages.uidaho.edu/library/twrs/objects/Eric_Clippinger_proposal__etc..pdf,https://webpages.uidaho.edu/library/twrs/objects/small/eric_clippinger_proposal__etc_sm.jpg,https://webpages.uidaho.edu/library/twrs/objects/thumbs/eric_clippinger_proposal__etc_th.jpg
